Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ComboBox.Designer.cs,31,12,T:System.Windows.Forms.ComboBox,,,,,this.comboBox1 = new System.Windows.Forms.ComboBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ComboBox.Designer.cs,30,12,T:System.Windows.Forms.PictureBox,,,,,this.pictureBox1 = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ComboBox.Designer.cs,30,12,M:System.Windows.Forms.PictureBox.#ctor,,,,,this.pictureBox1 = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ComboBox.Designer.cs,30,12,T:System.Windows.Forms.PictureBox,,,,,this.pictureBox1 = new System.Windows.Forms.PictureBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ComboBox.Designer.cs,19,12,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ComboBox.cs,15,8,M:System.Windows.Forms.Form.#ctor,,,,,public ComboBox()          {              InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\ComboBox.cs,12,36,T:System.Windows.Forms.Form,,,,,Form
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,113,44,T:System.Windows.Forms.Button,,,,,button4
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,112,44,T:System.Windows.Forms.Button,,,,,button3
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,111,44,T:System.Windows.Forms.Button,,,,,button2
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,110,44,T:System.Windows.Forms.Button,,,,,button1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,109,52,T:System.Windows.Forms.CheckedListBox,,,,,checkedListBox1
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,103,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,102,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""CheckedListBox"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,101,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""CheckedListBox"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,100,12,T:System.Windows.Forms.CheckedListBox,,,,,this.Controls.Add(this.checkedListBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,100,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.checkedListBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,100,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.checkedListBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,100,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.checkedListBox1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,99,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.button1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,99,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.button1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,99,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.button1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,99,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.button1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,98,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.button2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,98,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.button2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,98,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.button2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,98,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.button2);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,97,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.button3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,97,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.button3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,97,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.button3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,97,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.button3);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,96,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.button4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,96,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.button4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,96,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.button4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,96,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.button4);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,95,12,P:System.Windows.Forms.Form.ClientSize,,,,,"this.ClientSize = new System.Drawing.Size(925, 466);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,94,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,94,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,94,12,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,94,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,94,12,P:System.Windows.Forms.ContainerControl.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,93,12,P:System.Windows.Forms.ContainerControl.AutoScaleDimensions,,,,,"this.AutoScaleDimensions = new System.Drawing.SizeF(9F, 20F);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,89,12,T:System.Windows.Forms.Button,,,,,this.button4.Click += new System.EventHandler(this.button4_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,89,12,E:System.Windows.Forms.Control.Click,,,,,this.button4.Click += new System.EventHandler(this.button4_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,88,12,T:System.Windows.Forms.Button,,,,,this.button4.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,88,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.button4.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,87,12,T:System.Windows.Forms.Button,,,,,"this.button4.Text = ""Remove Third Item"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,87,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.button4.Text = ""Remove Third Item"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,86,12,T:System.Windows.Forms.Button,,,,,this.button4.TabIndex = 4;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,86,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.button4.TabIndex = 4;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,85,12,T:System.Windows.Forms.Button,,,,,"this.button4.Size = new System.Drawing.Size(212, 50);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,85,12,P:System.Windows.Forms.Control.Size,,,,,"this.button4.Size = new System.Drawing.Size(212, 50);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,84,12,T:System.Windows.Forms.Button,,,,,"this.button4.Name = ""button4"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,84,12,P:System.Windows.Forms.Control.Name,,,,,"this.button4.Name = ""button4"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,83,12,T:System.Windows.Forms.Button,,,,,"this.button4.Location = new System.Drawing.Point(624, 352);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,83,12,P:System.Windows.Forms.Control.Location,,,,,"this.button4.Location = new System.Drawing.Point(624, 352);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,82,12,T:System.Drawing.GraphicsUnit,,,,,"this.button4.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,82,12,T:System.Drawing.GraphicsUnit,,,,,"this.button4.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,82,12,F:System.Drawing.GraphicsUnit.Point,,,,,"this.button4.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,82,12,T:System.Drawing.FontStyle,,,,,"this.button4.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,82,12,T:System.Drawing.FontStyle,,,,,"this.button4.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,82,12,F:System.Drawing.FontStyle.Regular,,,,,"this.button4.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,82,12,T:System.Drawing.Font,,,,,"this.button4.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Learning\Learning\Learning.csproj,File,Learning\Learning\CheckedListBox.Designer.cs,82,12,"M:System.Drawing.Font.#ctor(System.String,System.Single,System.Drawing.FontStyle,System.Drawing.GraphicsUnit,System.Byte)",,,,,"this.button4.Font = new System.Drawing.Font(""Microsoft Sans Serif"", 10F, System.Drawing.FontStyle.Regular, System.Drawing.GraphicsUnit.Point, ((byte)(0)));"
